swda_filename,ptb_basename,conversation_no,transcript_index,act_tag,caller,turn_index,subutterance_index,text,pos,trees,ptb_treenumbers,start_turn,end_turn
sw01utt/sw_0116_2406.utt,2/sw2406,2406,176,sd,B,84,6,"[ It was, + it was ] all done in studio with smoke and mirrors and all the Hollywood magic. /","[ It/PRP ] was/VBD ,/,  [ it/PRP ] was/VBD all/RB done/VBN in/IN  [ studio/NN ] with/IN  [ smoke/NN ] and/CC mirrors/NNS and/CC  [ all/PDT the/DT Hollywood/NNP magic/NN ] ./.","(S (EDITED (RM (-DFL- \[)) (S (NP-SBJ (PRP It)) (VP-UNF (VBD was))) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (PRP it)) (VP (VBD was) (RS (-DFL- \])) (RB all) (VP (VBN done) (NP (-NONE- *-1)) (PP-LOC (IN in) (NP (NN studio))) (PP (IN with) (NP (NP (NN smoke) (CC and) (NNS mirrors)) (CC and) (NP (PDT all) (DT the) (NNP Hollywood) (NN magic)))))) (. .) (-DFL- E_S))",251,323.311875,341.951
sw01utt/sw_0116_2406.utt,2/sw2406,2406,177,b,A,85,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),215,342.236375,342.630875
sw01utt/sw_0116_2406.utt,2/sw2406,2406,178,sd,B,86,1,All those underwater scenes.  /,[ All/PDT those/DT underwater/JJ scenes/NNS ] ./.,(NP (PDT All) (DT those) (JJ underwater) (NNS scenes) (. .) (-DFL- E_S)),255,342.728375,349.64675
sw01utt/sw_0116_2406.utt,2/sw2406,2406,179,%,B,86,2,"I thought, {D you know, } - /","[ I/PRP ] thought/VBD ,/,  [ you/PRP ] know/VBP ,/,","(S (NP-SBJ (PRP I)) (VP-UNF (VBD thought) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- N_S))",256,342.728375,349.64675
sw01utt/sw_0116_2406.utt,2/sw2406,2406,180,sd,B,86,3,"it looked to me like it was a real submarine,","[ it/PRP ] looked/VBD to/IN  [ me/PRP ] like/IN  [ it/PRP ] was/VBD  [ a/DT real/JJ submarine/NN ] ,/,","(S (NP-SBJ (PRP it)) (VP (VBD looked) (PP (IN to) (NP (PRP me))) (SBAR (IN like) (S (NP-SBJ (PRP it)) (VP (VBD was) (NP-PRD (NP (DT a) (JJ real) (NN submarine)) (, ,) (SBAR (WHNP-1 (DT that)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBD was) (PP-LOC-PRD (IN in) (NP (DT the) (NN water))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))))))))) (. .) (-DFL- E_S))",257,342.728375,349.64675
sw01utt/sw_0116_2406.utt,2/sw2406,2406,181,%,A,87,1,"They  ((   )) , -/","[ They/PRP MUMBLEx/XX ] ,/,","(S-UNF (NP-SBJ (PRP They)) (X (XX MUMBLEx)) (, ,) (-DFL- N_S))",259,347.8015,348.0845
sw01utt/sw_0116_2406.utt,2/sw2406,2406,182,+,B,88,1,"that was in the water, {D you know. } /","[ that/DT ] was/VBD in/IN  [ the/DT water/NN ] ,/,  [ you/PRP ] know/VBP ./.","(S (NP-SBJ (PRP it)) (VP (VBD looked) (PP (IN to) (NP (PRP me))) (SBAR (IN like) (S (NP-SBJ (PRP it)) (VP (VBD was) (NP-PRD (NP (DT a) (JJ real) (NN submarine)) (, ,) (SBAR (WHNP-1 (DT that)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBD was) (PP-LOC-PRD (IN in) (NP (DT the) (NN water))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know)))))))))))) (. .) (-DFL- E_S))",257
sw01utt/sw_0116_2406.utt,2/sw2406,2406,183,sv,A,89,1,"That's the magic of Hollywood, special effects. /","[ That/DT ] 's/BES  [ the/DT magic/NN ] of/IN  [ Hollywood/NNP ] ,/,  [ special/JJ effects/NNS ] ./.","(S (NP-SBJ (DT That)) (VP (BES 's) (NP-PRD (NP (DT the) (NN magic)) (PP (IN of) (NP (NNP Hollywood)))) (, ,) (NP-TPC (JJ special) (NNS effects))) (. .) (-DFL- E_S))",262,350.19975,352.91125
sw01utt/sw_0116_2406.utt,2/sw2406,2406,184,b,B,90,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),241,351.992125,352.379125
sw01utt/sw_0116_2406.utt,2/sw2406,2406,185,sd,A,91,1,"I hear this movie F X part two coming out is, {F uh, } pretty good. /","[ I/PRP ] hear/VBP  [ this/DT movie/NN F/NNP X/NNP part/NN two/CD ] coming/VBG out/RP is/VBZ ,/,  [ uh/UH ] ,/, pretty/RB good/JJ ./.","(S (NP-SBJ (PRP I)) (VP (VBP hear) (SBAR (-NONE- 0) (S (NP-SBJ (NP (DT this) (NN movie) (NNP F) (NNP X) (NN part) (CD two)) (SBAR (WHNP-1 (-NONE- 0)) (S (NP-SBJ (-NONE- *T*-1)) (VP (VBG coming) (PRT (RP out)))))) (VP (VBZ is) (, ,) (INTJ (UH uh)) (, ,) (ADJP-PRD (RB pretty) (JJ good)))))) (. .) (-DFL- E_S))",266,353.175,357.312375
sw01utt/sw_0116_2406.utt,2/sw2406,2406,186,bh,B,92,1,Is that right? /,Is/VBZ  [ that/DT right/JJ ] ?/.,(SQ (VBZ Is) (NP-SBJ (DT that)) (ADJP-PRD (JJ right)) (. ?) (-DFL- E_S)),268,358.051,358.62325
sw01utt/sw_0116_2406.utt,2/sw2406,2406,187,qy,A,93,1,Did you ever see the original one? /,Did/VBD  [ you/PRP ] ever/RB see/VB  [ the/DT original/JJ one/NN ] ?/.,(SQ (VBD Did) (NP-SBJ (PRP you)) (ADVP-TMP (RB ever)) (VP (VB see) (NP (DT the) (JJ original) (NN one))) (. ?) (-DFL- E_S)),270,358.223625,359.407
sw01utt/sw_0116_2406.utt,2/sw2406,2406,188,na,B,94,1,I didn't. /,[ I/PRP ] did/VBD n't/RB ./.,(S (NP-SBJ (PRP I)) (VP (VBD did) (RB n't)) (. .) (-DFL- E_S)),272,359.804625,360.482625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,189,sd,A,95,1,"It was, {F uh, } - /","[ It/PRP ] was/VBD ,/,  [ uh/UH ] ,/,","(S (NP-SBJ (PRP It)) (VP-UNF (VBD was) (, ,) (INTJ (UH uh))) (, ,) (-DFL- N_S))",274,360.8975,366.783125
sw01utt/sw_0116_2406.utt,2/sw2406,2406,190,ad,A,95,2,"you ought to rent the,  {F uh, } F X part one.  /","[ you/PRP ] ought/MD to/TO rent/VB  [ the/DT ] ,/,  [ uh/UH ] ,/,  [ F/NNP X/NNP part/NN one/CD ] ./.","(S (NP-SBJ-1 (PRP you)) (VP (MD ought) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB rent) (NP (DT the) (, ,) (INTJ (UH uh)) (, ,) (NNP F) (NNP X) (NN part) (CD one)))))) (. .) (-DFL- E_S))",275,360.8975,366.783125
sw01utt/sw_0116_2406.utt,2/sw2406,2406,191,sd,A,95,3,"It doesn't say part one,  /","[ It/PRP ] does/VBZ n't/RB say/VB  [ part/NN one/CD ] ,/,","(S (NP-SBJ (PRP It)) (VP (VBZ does) (RB n't) (VP (VB say) (NP-SEZ (NN part) (CD one)))) (, ,) (-DFL- E_S))",276,360.8975,366.783125
sw01utt/sw_0116_2406.utt,2/sw2406,2406,192,sd,A,95,4,"{C but } [ it, + it's ] F slash X. /","but/CC  [ it/PRP ] ,/,  [ it/PRP ] 's/BES  [ F/NNP ] slash/NN  [ X/NNP ] ./.","(S (CC but) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP it)) (, ,) (IP (-DFL- \+))) (NP-SBJ (PRP it)) (VP (BES 's) (RS (-DFL- \])) (NP-PRD (NNP F) (NN slash) (NNP X))) (. .) (-DFL- E_S))",277,360.8975,366.783125
sw01utt/sw_0116_2406.utt,2/sw2406,2406,193,qw,B,96,1,{F Huh. }  What's that about? /,Huh/UH ./.  [ What/WP ] 's/BES  [ that/DT ] about/IN ?/.,(SBARQ (INTJ (UH Huh)) (. .) (WHNP-1 (WP What)) (SQ (BES 's) (NP-SBJ (DT that)) (PP-PRD (IN about) (NP (-NONE- *T*-1)))) (. ?) (-DFL- E_S)),279,367.11275,368.1725
sw01utt/sw_0116_2406.utt,2/sw2406,2406,194,sd,A,97,1,"A, {F uh, } special effects man who somehow  gets involved in this, {F um, } - /","[ A/DT ] ,/,  [ uh/UH ] ,/,  [ special/JJ effects/NNS man/NN ] [ who/WP ] somehow/RB gets/VBZ involved/VBN in/IN  [ this/DT ] ,/, um/UH ,/,","(NP (NP (DT A) (, ,) (INTJ (UH uh)) (, ,) (JJ special) (NNS effects) (NN man)) (SBAR (WHNP-1 (WP who)) (S (ADVP-MNR (RB somehow)) (NP-SBJ-2 (-NONE- *T*-1)) (VP (VBZ gets) (VP (VBN involved) (NP (-NONE- *-2)) (PP (IN in) (NP-UNF (DT this) (, ,) (INTJ (UH um)))))))) (, ,) (-DFL- N_S))",281,368.363875,390.649625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,195,h,A,97,2,"{F oh, } I'm not sure.  /","oh/UH ,/,  [ I/PRP ] 'm/VBP not/RB sure/JJ ./.","(S (INTJ (UH oh)) (, ,) (NP-SBJ (PRP I)) (VP (VBP 'm) (RB not) (ADJP-PRD (JJ sure))) (. .) (-DFL- E_S))",282,368.363875,390.649625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,196,h,A,97,3,I can't remember.  /,[ I/PRP ] ca/MD n't/RB remember/VB ./.,(S (NP-SBJ (PRP I)) (VP (MD ca) (RB n't) (VP (VB remember))) (. .) (-DFL- E_S)),283,368.363875,390.649625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,197,sd,A,97,4,It's been a while since  I've seen it.  /,[ It/PRP ] 's/HVS been/VBN  [ a/DT while/NN ] since/IN  [ I/PRP ] 've/VBP seen/VBN  [ it/PRP ] ./.,(S (NP-SBJ (PRP It)) (VP (HVS 's) (VP (VBN been) (NP-PRD (DT a) (NN while)) (SBAR-TMP (IN since) (S (NP-SBJ (PRP I)) (VP (VBP 've) (VP (VBN seen) (NP (PRP it)))))))) (. .) (-DFL- E_S)),284,368.363875,390.649625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,198,sd,A,97,5,"{C But } [ he, + he ] gets involved in some sort of bad dealings  with somebody  /","But/CC  [ he/PRP ] ,/,  [ he/PRP ] gets/VBZ involved/VBN in/IN  [ some/DT sort/NN ] of/IN  [ bad/JJ dealings/NNS ] with/IN  [ somebody/NN ]","(S (CC But) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP he)) (, ,) (IP (-DFL- \+))) (NP-SBJ-1 (PRP he)) (RS (-DFL- \])) (VP (VBZ gets) (VP (VBN involved) (NP (-NONE- *-1)) (PP (IN in) (NP (NP (DT some) (NN sort)) (PP (IN of) (NP (JJ bad) (NNS dealings))))) (PP (IN with) (NP (NN somebody))))) (-DFL- E_S))",285,368.363875,390.649625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,199,sd,A,97,6,"{C and } he has to go underground,  /","and/CC  [ he/PRP ] has/VBZ to/TO go/VB underground/NN ,/,","(S (CC and) (NP-SBJ-1 (PRP he)) (VP (VBZ has) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB go) (ADJP-PRD (NN underground)))))) (, ,) (-DFL- E_S))",286,368.363875,390.649625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,200,sd,A,97,7,{C and } he uses all of his special  effects knowledge in doing what needs to be done. /,and/CC  [ he/PRP ] uses/VBZ  [ all/DT ] of/IN  [ his/PRP$ special/JJ effects/NNS knowledge/NN ] in/IN doing/VBG  [ what/WP ] needs/VBZ to/TO be/VB done/VBN ./.,(S (CC and) (NP-SBJ-1 (PRP he)) (VP (VBZ uses) (NP (NP (DT all)) (PP (IN of) (NP (PRP$ his) (JJ special) (NNS effects) (NN knowledge)))) (PP (IN in) (S-NOM (NP-SBJ (-NONE- *-1)) (VP (VBG doing) (SBAR-NOM (WHNP-2 (WP what)) (S (NP-SBJ-3 (-NONE- *T*-2)) (VP (VBZ needs) (S (NP-SBJ-4 (-NONE- *-3)) (VP (TO to) (VP (VB be) (VP (VBN done) (NP (-NONE- *-4))))))))))))) (. .) (-DFL- E_S)),287,368.363875,390.649625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,201,%,B,98,1,{F Hm. } /,[ Hm/UH ] ./.,(INTJ (UH Hm) (. .) (-DFL- E_S)),289,391.478125,391.963625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,202,%,A,99,1,"{C And, }  {F uh, } -/","And/CC ,/,  [ uh/UH ] ,/,","(S-UNF (CC And) (, ,) (INTJ (UH uh)) (, ,) (-DFL- N_S))",291,392.38125,393.146625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,203,bf,B,100,1,"[ To, + to ] fool people  /","To/TO ,/, to/TO fool/VB  [ people/NNS ]","(S-PRP (NP-SBJ (-NONE- *)) (EDITED (RM (-DFL- \[)) (VP-UNF (TO To)) (, ,) (IP (-DFL- \+))) (VP (TO to) (RS (-DFL- \])) (VP (VB fool) (NP (NNS people)))) (-DFL- E_S))",293,393.90825,395.35925
sw01utt/sw_0116_2406.utt,2/sw2406,2406,204,%,B,100,2,"{C and }  ((   )) , -/","and/CC  [ MUMBLEx/XX ] ,/,","(S-UNF (CC and) (X (XX MUMBLEx)) (, ,) (-DFL- N_S))",294,393.90825,395.35925
sw01utt/sw_0116_2406.utt,2/sw2406,2406,205,aa,A,101,1,"Right,  /","Right/UH ,/,","(INTJ (UH Right) (, ,) (-DFL- E_S))",296,395.432875,403.335125
sw01utt/sw_0116_2406.utt,2/sw2406,2406,206,sd,A,101,2,and using makeup and using [ the -- +,and/CC  [ using/VBG makeup/NN ] and/CC using/VBG  [ the/DT ] --/:,(FRAG (CC and) (VP (VP (VBG using) (NP (NN makeup))) (CC and) (VP (VBG using) (EDITED (RM (-DFL- \[)) (NP-UNF (DT the)) (IP (-DFL- \+))) (NP (NP (PDT all) (DT the) (RS (-DFL- \])) (NNS props)) (CC and) (NP (WDT whatever)))) (S-ADV (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB get) (PP (TO to) (SBAR-NOM (WHADVP-2 (IN where)) (S (NP-SBJ-1 (PRP he)) (VP (VBZ needs) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB go) (ADVP-DIR (-NONE- *T*-2))))))))))))) (. .) (-DFL- E_S)),297,395.432875,403.335125
sw01utt/sw_0116_2406.utt,2/sw2406,2406,207,^2,B,102,1,All the tricks. /,[ All/PDT the/DT tricks/NNS ] ./.,(NP (PDT All) (DT the) (NNS tricks) (. .) (-DFL- E_S)),299,399.175,399.91025
sw01utt/sw_0116_2406.utt,2/sw2406,2406,208,+,A,103,1,-- all the ] props and whatever to get to where he needs to go. /,--/:  [ all/PDT the/DT props/NNS ] and/CC  [ whatever/WDT ] to/TO get/VB to/TO where/IN  [ he/PRP ] needs/VBZ to/TO go/VB ./.,(FRAG (CC and) (VP (VP (VBG using) (NP (NN makeup))) (CC and) (VP (VBG using) (EDITED (RM (-DFL- \[)) (NP-UNF (DT the)) (IP (-DFL- \+))) (NP (NP (PDT all) (DT the) (RS (-DFL- \])) (NNS props)) (CC and) (NP (WDT whatever)))) (S-ADV (NP-SBJ (-NONE- *)) (VP (TO to) (VP (VB get) (PP (TO to) (SBAR-NOM (WHADVP-2 (IN where)) (S (NP-SBJ-1 (PRP he)) (VP (VBZ needs) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB go) (ADVP-DIR (-NONE- *T*-2))))))))))))) (. .) (-DFL- E_S)),297
sw01utt/sw_0116_2406.utt,2/sw2406,2406,209,b,B,104,1,Uh-huh.  /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),302,403.613375,406.117
sw01utt/sw_0116_2406.utt,2/sw2406,2406,210,sv,B,104,2,That sounds like an interesting concept. /,[ That/DT ] sounds/VBZ like/IN  [ an/DT interesting/JJ concept/NN ] ./.,(S (NP-SBJ (DT That)) (VP (VBZ sounds) (PP (IN like) (NP (DT an) (JJ interesting) (NN concept)))) (. .) (-DFL- E_S)),303,403.613375,406.117
sw01utt/sw_0116_2406.utt,2/sw2406,2406,211,ad,A,105,1,{C But } you need to rent the first one first. /,But/CC  [ you/PRP ] need/VBP to/TO rent/VB  [ the/DT first/JJ one/NN ] first/RB ./.,(S (CC But) (NP-SBJ-1 (PRP you)) (VP (VBP need) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB rent) (NP (DT the) (JJ first) (NN one)) (ADVP (RB first)))))) (. .) (-DFL- E_S)),305,406.162125,407.912
sw01utt/sw_0116_2406.utt,2/sw2406,2406,212,qy^d,B,106,1,To understand what's going on in the second? /,To/TO understand/VB  [ what/WP ] 's/BES going/VBG on/RP in/IN  [ the/DT second/JJ ] ?/.,(S-PRP (NP-SBJ (-NONE- *)) (VP (TO To) (VP (VB understand) (SBAR (WHNP-1 (WP what)) (S (NP-SBJ (-NONE- *T*-1)) (VP (BES 's) (VP (VBG going) (PRT (RP on)) (PP (IN in) (NP (DT the) (JJ second))))))))) (. ?) (-DFL- E_S)),307,408.099875,409.583
sw01utt/sw_0116_2406.utt,2/sw2406,2406,213,sd,A,107,1,"{F Uh, } [ if, + if ] that is that the second  one follows the first.  /","[ Uh/UH ] ,/, if/IN ,/, if/IN  [ that/DT ] is/VBZ that/IN  [ the/DT second/JJ one/NN ] follows/VBZ  [ the/DT first/JJ ] ./.","(FRAG (INTJ (UH Uh)) (, ,) (SBAR-ADV (EDITED (RM (-DFL- \[)) (SBAR-ADV-UNF (IN if)) (, ,) (IP (-DFL- \+))) (IN if) (RS (-DFL- \])) (S (NP-SBJ (DT that)) (VP (VBZ is) (SBAR-PRD (IN that) (S (NP-SBJ (DT the) (JJ second) (NN one)) (VP (VBZ follows) (NP (DT the) (JJ first)))))))) (. .) (-DFL- E_S))",309,409.964375,417.271125
sw01utt/sw_0116_2406.utt,2/sw2406,2406,214,sd,A,107,2,"I don't know if they have the, {F uh, } original actors on that first one to that one. /","[ I/PRP ] do/VBP n't/RB know/VB if/IN  [ they/PRP ] have/VBP  [ the/DT ] ,/,  [ uh/UH ] ,/,  [ original/JJ actors/NNS ] on/IN  [ that/DT first/JJ one/NN ] to/IN that/DT  [ one/NN ] ./.","(S (NP-SBJ (PRP I)) (VP (VBP do) (RB n't) (VP (VB know) (SBAR (IN if) (S (NP-SBJ (PRP they)) (VP (VBP have) (NP (DT the) (, ,) (INTJ (UH uh)) (, ,) (JJ original) (NNS actors)) (PP (IN on) (NP (DT that) (JJ first) (NN one))) (PP (IN to) (NP (DT that) (NN one)))))))) (. .) (-DFL- E_S))",310,409.964375,417.271125
sw01utt/sw_0116_2406.utt,2/sw2406,2406,215,b,B,108,1,Uh-huh.  /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),302,417.395125,423.05025
sw01utt/sw_0116_2406.utt,2/sw2406,2406,216,sd,B,108,2,"They're supposed to be  coming out with all these Desert Storm movies,","[ They/PRP ] 're/VBP supposed/JJ to/TO be/VB coming/VBG out/RP with/IN  [ all/PDT these/DT Desert/NNP Storm/NNP movies/NNS ] ,/,","(S (NP-SBJ-1 (PRP They)) (VP (VBP 're) (VP (JJ supposed) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB be) (VP (VBG coming) (PRT (RP out)) (PP (IN with) (NP (PDT all) (DT these) (NNP Desert) (NNP Storm) (NNS movies))) (, ,) (NP-TMP (DT this) (NN summer)) (, ,) (ADVP (RB too)))))))) (. .) (-DFL- E_S))",313,417.395125,423.05025
sw01utt/sw_0116_2406.utt,2/sw2406,2406,217,b,A,109,1,Oh. /,Oh/UH ./.,(INTJ (UH Oh) (. .) (-DFL- E_S)),315,422.264,422.66775
sw01utt/sw_0116_2406.utt,2/sw2406,2406,218,+,B,110,1,"this summer, too <laughter>. /","[ this/DT summer/NN ] ,/, too/RB ./.","(S (NP-SBJ-1 (PRP They)) (VP (VBP 're) (VP (JJ supposed) (S (NP-SBJ (-NONE- *-1)) (VP (TO to) (VP (VB be) (VP (VBG coming) (PRT (RP out)) (PP (IN with) (NP (PDT all) (DT these) (NNP Desert) (NNP Storm) (NNS movies))) (, ,) (NP-TMP (DT this) (NN summer)) (, ,) (ADVP (RB too)))))))) (. .) (-DFL- E_S))",313
sw01utt/sw_0116_2406.utt,2/sw2406,2406,219,sd,A,111,1,I expected those. /,[ I/PRP ] expected/VBD  [ those/DT ] ./.,(S (NP-SBJ (PRP I)) (VP (VBD expected) (NP (DT those))) (. .) (-DFL- E_S)),318,423.2855,424.6945
sw01utt/sw_0116_2406.utt,2/sw2406,2406,220,b,B,112,1,Yeah. /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),320,424.473625,424.917875
sw01utt/sw_0116_2406.utt,2/sw2406,2406,221,sv,A,113,1,"[ {E I mean, } Hollywood, + {E I mean } they ]  were doing their dealings with that before they even got over there, I think. /","[ I/PRP ] mean/VBP ,/,  [ Hollywood/NNP ] ,/,  [ I/PRP ] mean/VBP  [ they/PRP ] were/VBD doing/VBG  [ their/PRP$ dealings/NNS ] with/IN  [ that/DT ] before/IN  [ they/PRP ] even/RB got/VBD over/IN there/RB ,/,  [ I/PRP ] think/VBP ./.","(S (S-TPC-1 (EDITED (RM (-DFL- \[)) (S-UNF (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean))) (, ,)) (NP-SBJ (NNP Hollywood))) (, ,) (IP (-DFL- \+))) (PRN (S (NP-SBJ (PRP I)) (VP (VBP mean)))) (NP-SBJ (PRP they)) (RS (-DFL- \])) (VP (VBD were) (VP (VBG doing) (NP (PRP$ their) (NNS dealings)) (PP (IN with) (NP (DT that))) (SBAR-TMP (IN before) (S (NP-SBJ (PRP they)) (ADVP (RB even)) (VP (VBD got) (PP-LOC (IN over) (ADVP (RB there))))))))) (, ,) (NP-SBJ (PRP I)) (VP (VBP think) (SBAR (-NONE- 0) (S (-NONE- *T*-1)))) (. .) (-DFL- E_S))",322,425.244375,430.918625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,222,b,B,114,1,Yeah.  /,Yeah/UH ./.,(INTJ (UH Yeah) (. .) (-DFL- E_S)),320,430.81625,439.223625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,223,%,B,114,2,"{D Well, } they had some, - /","Well/UH ,/,  [ they/PRP ] had/VBD  [ some/DT ] ,/,","(S (INTJ (UH Well)) (, ,) (NP-SBJ (PRP they)) (VP (VBD had) (NP-UNF (DT some))) (, ,) (-DFL- N_S))",325,430.81625,439.223625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,224,sd,B,114,3,"in some   of those, {D you know, } [ they, + I guess they ] retitled some movies that were going to be about   Lebanese [ [ [ and, + and, ] + {D you know, } and, ] +","in/IN  [ some/DT ] of/IN  [ those/DT ] ,/,  [ you/PRP ] know/VBP ,/,  [ they/PRP ] ,/,  [ I/PRP ] guess/VBP  [ they/PRP ] retitled/VBD  [ some/DT movies/NNS ] [ that/WDT ] were/VBD going/VBG to/TO be/VB about/IN  [ Lebanese/NNPS ] and/CC ,/, and/CC ,/,  [ you/PRP ] know/VBP ,/, and/CC ,/,","(S (PP (IN in) (NP (NP (DT some)) (PP (IN of) (NP (DT those))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP they)) (, ,) (IP (-DFL- \+))) (PRN (S (NP-SBJ (PRP I)) (VP (VBP guess)))) (NP-SBJ (PRP they)) (RS (-DFL- \])) (VP (VBD retitled) (NP (NP (DT some) (NNS movies)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ-2 (-NONE- *T*-1)) (VP (VBD were) (VP (VBG going) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB be) (PP-PRD (IN about) (NP (NNPS Lebanese) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (S-UNF (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (CC and)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (NNPS Americans)))))))))))) (-DFL- E_S))",326,430.81625,439.223625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,225,b,A,115,1,Uh-huh. /,[ Uh-huh/UH ] ./.,(INTJ (UH Uh-huh) (. .) (-DFL- E_S)),302,438.361375,438.784625
sw01utt/sw_0116_2406.utt,2/sw2406,2406,226,+,B,116,1,and ] Americans  /,and/CC  [ Americans/NNPS ],"(S (PP (IN in) (NP (NP (DT some)) (PP (IN of) (NP (DT those))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (EDITED (RM (-DFL- \[)) (NP-SBJ (PRP they)) (, ,) (IP (-DFL- \+))) (PRN (S (NP-SBJ (PRP I)) (VP (VBP guess)))) (NP-SBJ (PRP they)) (RS (-DFL- \])) (VP (VBD retitled) (NP (NP (DT some) (NNS movies)) (SBAR (WHNP-1 (WDT that)) (S (NP-SBJ-2 (-NONE- *T*-1)) (VP (VBD were) (VP (VBG going) (S (NP-SBJ (-NONE- *-2)) (VP (TO to) (VP (VB be) (PP-PRD (IN about) (NP (NNPS Lebanese) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (EDITED (RM (-DFL- \[)) (CC and) (, ,) (IP (-DFL- \+))) (CC and) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (S-UNF (PRN (S (NP-SBJ (PRP you)) (VP (VBP know))) (, ,)) (CC and)) (, ,) (RS (-DFL- \])) (IP (-DFL- \+))) (CC and) (RS (-DFL- \])) (NNPS Americans)))))))))))) (-DFL- E_S))",326,439.223625,450.4995
sw01utt/sw_0116_2406.utt,2/sw2406,2406,227,sd,B,116,2,"{C and } they decide, {F oh, }  make it Iraqis and Americans, {D you know, }  /","and/CC  [ they/PRP ] decide/VBP ,/, oh/UH ,/, make/VBP  [ it/PRP ] [ Iraqis/NNPS ] and/CC  [ Americans/NNPS ] ,/,  [ you/PRP ] know/VBP ,/,","(S (CC and) (NP-SBJ (PRP they)) (VP (VBP decide) (, ,) (S-IMP-SEZ (INTJ (UH oh)) (, ,) (NP-SBJ (-NONE- *)) (VP (VBP make) (S (NP-SBJ (PRP it)) (NP-PRD (NNPS Iraqis) (CC and) (NNPS Americans))))) (PRN (, ,) (S (NP-SBJ (PRP you)) (VP (VBP know))))) (, ,) (-DFL- E_S))",330,439.223625,450.4995
